start_lat,start_lon,end_lat,end_lon,km,kg,booked_,passed_email
52.718527,-2.115968,51.5761,0.4886,256.8,1535,0,0
51.4538022,-2.5972985,53.1259176,-1.1500466,248.4,1415,0,1
52.2965942,-1.7787756,52.319049,1.2719391,256.8,2900,0,1
52.81269,-0.729736,52.768519,-0.884688,15.1,851,1,1
53.1924227,-2.4850427,50.7709082,0.2879593,415.2,1065,0,1
52.7206492,-2.4153724,55.8490422,-4.4872251,461.1,210,0,1
51.5697509,-0.2343832,50.593547,-3.672587,303.5,2113,0,1
51.4491211,-2.2759258,51.3882529,-0.0612453,198.8,1550,0,1
52.2840535,-0.9747455,52.408291,-0.734229,32.9,1560,1,1
51.4445717,-1.0182279,51.8819133,0.8424751,189,1925,0,1
51.1383674,0.4314133,51.664153,-1.0775853,157,210,0,1
52.786947,-1.982729,53.194993,-0.539669,145.6,1710,1,1
53.645,-1.77972,50.8004646,-1.9830004,411.5,1935,0,0
51.0421742,-3.9294201,52.65289,0.68429,508.4,1092,0,1
51.3437225,-2.1487945,51.8740306,-1.9674386,69.8,1955,0,1
55.897164,-4.319854,55.774,-3.91892,43.5,1060,0,1
50.8036831,-1.075614,51.386563,-0.725738,98.1,210,0,1
51.4,-0.252,51.5836,-0.3464,68.6,1723,0,1
54.25354,-1.5902951,53.7707452,-2.1919946,99.6,355,0,1
51.3654357,0.0150931,51.0224572,0.2658259,60,2260,0,1
50.8387703,-1.3954122,50.9763245,-1.3692007,30.7,2200,0,1
53.7625215,-0.697566,51.1724017,1.2658655,419.6,106,0,1
51.661861,-3.806256,50.412,-5.0757,366.8,1609,0,0
55.124272,-3.361842,50.7928082,-1.10555,606.1,235,1,1
51.6788262,-0.6976793,51.7139538,-3.0570918,214.8,1730,0,0
52.2484645,-0.8709875,50.4245362,-4.4095603,408,210,0,1
50.799468,-3.188683,51.618282,-1.7132622,182.4,1280,0,1
54.0580987,-0.2968513,51.7825088,0.9335162,380,210,0,1
52.1250618,-2.3401777,54.7207444,-1.3679581,362,730,0,1
52.6623217,1.7227983,51.0687127,-4.091988,572.3,1795,0,0
53.2231101,-2.8805546,53.1957908,-2.9269514,5.2,1610,0,0
53.7593363,-2.6992717,52.082766,0.440945,357.7,2145,0,0
51.5073219,-0.1276474,52.718527,-2.115968,238.2,1730,0,0
50.820085,-1.8348781,51.1016457,-0.1584908,181.3,2455,0,1
52.3364,-0.1717,53.23244,-4.17288,375.4,1795,0,1
51.4538022,-2.5972985,53.9125241,-3.0447102,340.4,1555,0,1
50.183,-5.416,51.6320667,0.0073627,490.3,210,0,0
52.420379,-2.152639,52.1673365,0.1230126,189.8,1480,1,1
53.0003079,-0.40965,53.3602063,-1.4350948,92.8,550,0,1
55.0675855,-3.6096385,50.86,0.26,672.3,1100,0,0
51.381419,-2.35892,53.7974185,-1.5437941,354,1780,0,1
52.606866,1.2333759,51.4671701,-0.3584859,198.9,1370,0,1
50.8968755,-1.4050265,52.4772648,-1.9701861,233,1580,0,1
55.9491525,-3.367901,55.7533,-4.6319,96.6,210,0,1
52.7417678,-2.7193749,50.8448144,-0.6232673,344.7,1560,0,0
52.3287887217,-3.608242031897,51.3813864,-2.3596963,190.1,106,0,1
51.6309789,0.565893,51.372642,-0.4192713,110.5,1730,0,0
51.831689,0.3423224,52.2313363,-0.9425904,155.7,1373,0,1
54.11667,-3.21667,52.6338391,-1.8906023,269.3,210,0,1
57.649454,-3.318485,51.44011,0.764158,995.9,2583,0,1
54.888233,-1.3990127,54.9766682,-1.5891108,25.6,106,0,1
52.852004,-1.476789,52.589621,-1.066125,56,2360,0,1
51.5410229,-0.2530945,54.597285,-5.93012,759.5,1730,0,1
52.0168508,-4.605627,50.1961847,-5.3078851,473.9,1400,0,1
52.5456831,-0.1051299,54.2461857,-5.8738134,696.4,1844,0,1
52.279790875,-1.58883325,55.884,-4.887,560.9,2070,0,1
50.862834,-2.0164168,51.1172,-0.7348,116.9,1700,0,0
53.752884,-0.39774,52.2249473,-0.9132714,239.8,1670,0,1
54.57389,-1.23333,51.5882332,-2.9974967,436.8,210,0,0
52.4018829,-0.7127145,53.7503637,-2.8828113,272.6,1905,1,1
51.6692237,0.0964167,51.904073,-0.4829462,61.2,355,0,1
53.7944229,-1.7519186,54.9,-1.52,175.9,1950,0,1
50.9795543,-2.8722331,52.815421,-1.730191,281,355,0,0
52.1334131,-0.2202343,52.0395978,-0.3342067,18.3,1070,0,1
51.4487523,0.1197201,51.6114445,-3.8024402,346.2,1470,0,1
53.3798734,-2.5765115,53.4145973,-2.1610073,35.3,762,0,1
51.540782,0.648066,52.05944,1.15556,91,106,0,0
51.8644718,0.1651943,51.047849,0.23561,112.3,210,1,1
50.9933236,-1.4814367,52.5309414,-1.8493023,227.8,1645,0,1
54.5569876,-0.9567053,51.4173061,-0.8609386,436.3,1150,0,1
52.937261,-1.13427,51.01917,-3.1,288.8,1700,0,0
50.3712659,-4.1425658,50.62,-3.413,84.4,210,0,1
54.7665,-1.578102,50.725562,-3.5269108,564.2,3000,0,1
55.78,-4.06806,53.3806626,-1.4702278,397.6,210,0,1
51.6437522,-0.075558,51.387702,1.386555,145.2,210,1,1
51.039649,-3.549685,52.411811,-1.77761,263.3,2900,0,0
51.487425,-1.848308,53.471026,-2.65007,270.7,210,1,1
50.3791654,-5.1165345,50.399236,-4.970034,12.9,355,0,0
54.57389,-1.23333,52.0262,0.2449,346.5,235,0,0
53.7974185,-1.5437941,53.424,-2.322,82.3,865,0,1
52.4796992,-1.9026911,53.0865603,-2.6794851,110.2,1160,0,0
51.3956594,-0.732773,52.83963,-1.181325,225.8,210,1,1
53.8462644,-1.6317612,51.3368823,0.2511212,370.3,106,0,1
53.7566782,-2.6919114,53.1212839,-4.129508,191.7,1160,0,1
53.765764,-2.688966,53.121394,-4.12968,191.9,1160,1,1
52.721388,-1.149386,51.428724,-0.131051,224.9,106,1,1
50.9025349,-1.404189,52.903552,-2.483485,295.2,2200,0,1
53.991,-1.539,53.7974185,-1.5437941,25,1515,0,1
51.6429237,-3.9906961,57.227664,-2.527166,918.1,210,1,1
51.214,-0.799,52.6822,0.94044,267.7,1412,0,0
51.5073219,-0.1276474,57.0974864,-2.2709817,878.5,210,0,1
51.7590298,-1.256416,55.2382,-4.85614,590.2,1503,0,0
52.5132,-3.3141,52.8579014,-0.3004883,268.2,210,0,1
56.058363,-2.719646,56.0581604,-4.4026178,136,2055,0,0
51.5073219,-0.1276474,55.550548,-4.568285,703.9,2100,0,1
50.4245362,-4.4095603,51.3985811,-3.3391144,287.4,210,0,1
51.45417,-0.97306,53.4433284,-1.948907,316.7,210,0,1
52.05944,1.15556,54.5460492,-1.9250879,413,355,0,1
50.5511229,-4.141654,51.4542645,-0.9781303,313.3,355,0,1
52.6290226,1.5119849,56.1918142,-3.1901895,695.8,1747,0,0
53.8377972,-1.7255659,51.5604571,-0.083924,342.6,1873,0,1
53.494,-0.322,53.81667,-3.05,244.7,210,0,0
53.7564477,-1.8618238,53.5526787,-0.0521283,146.7,1160,0,1
51.2986726,1.3451759,51.5399742,-0.2918758,194.1,1100,0,1
51.45417,-0.97306,50.893205,0.632638,164.2,1628,0,1
50.545437,-3.594963,53.3877504,-2.4157521,389.7,210,1,1
51.2667,-1.0876,51.2667,-1.0876,0,1543,0,0
53.446343,-2.9021046,53.375697,-3.00908,18.2,2402,0,1
51.4212101,-0.2782424,51.430771,-0.3073882,2.9,210,0,1
54.981379,-1.5950627,54.9657496,-1.6555874,6.6,355,0,0
51.719015,-0.537124,51.425931,0.527024,112.5,1614,1,1
50.71667,-1.98333,52.188902,0.997712,341.5,1182,0,0
51.27472,1.33889,53.14,-4.27,574.8,2200,0,1
53.5665,-2.8869,52.38809,-1.73181,181.3,1701,0,1
53.4218958,-2.1953679,52.4904427,-0.6746641,230,1580,0,1
51.33333,-0.83871,51.247,-0.7598,16.5,210,0,1
51.7512915,-0.2759762,51.3843336,-0.2887955,82,1520,0,1
51.4569895,-0.228805,51.4569895,-0.228805,0,105,0,1
56.734282295,-4.095892104325,51.0833,-1.1667,825.9,1165,0,0
51.8333,0.5833,50.928494,-2.911062,327,1150,0,1
53.5385988,-1.1200619,51.7259314,-3.8585071,368.7,2200,0,1
52.6002465,-1.084046,52.70806,-2.75444,146.3,1595,0,1
53.3747185,-2.7588748,52.2158806,-1.7278456,188.6,1100,0,1
51.0492741,-2.8160069,50.7891729,-3.227702,51.9,1700,1,1
55.9533456,-3.1883749,50.9854335,-1.1887263,684.7,1165,0,1
51.74417,-2.215,53.6829541,-1.4967286,284.6,1560,0,0
54.328006,-2.74629,50.8303347,-0.3950613,508,1060,0,1
51.5836,-0.3464,51.0688,-4.1225,326.1,2000,0,1
51.319664,-2.208853,53.6049686,-1.9152104,335.7,210,0,0
55.897164,-4.319854,52.292,-1.537,527.7,1680,0,1
51.823,-1.291,51.7643955,-1.2118475,11.8,1060,0,1
51.54,0.08,51.2354,-0.5746,103.1,1500,0,1
51.790487,-0.076489,51.116043,-0.143351,122.7,210,1,1
51.5784469,-3.2976511,50.3949664,-4.0703655,245.8,1802,0,1
51.24854,-1.110152,51.4789047,0.3373631,142.2,1950,1,1
53.670208,-1.483163,52.2448075,0.712635,263.4,1884,0,1
52.4999585,-1.9876858,52.955716,-1.1454823,94.3,1278,0,1
52.831333,0.849324,52.109994,-2.074814,276.8,1192,0,0
53.8023403,-1.7851187,50.2256279,-5.0880971,602.5,1555,0,0
51.4816546,-3.1791934,51.85762,-4.312131,107.7,2060,0,0
51.2245,0.7334,51.204629,-2.181078,232.1,1400,0,0
52.149879,1.055369,50.754593,-2.047043,338.3,1415,1,1
52.2742679,-0.7571602,51.2513242,-0.0681138,171.1,2770,0,1
51.9003828,-2.1581257,52.4371068,-1.8713384,87,1298,0,1
54.4970037,-1.358969,50.9258359,-1.792526,483.7,1165,0,1
51.9489469,-3.391463,51.481581,-3.17909,67.4,1100,0,0
51.504326,0.1997486,52.0764877,-0.7421083,111.7,2200,0,1
52.201654125,0.12166975,53.193812,-2.8933535,307.8,1628,0,0
53.0405019,-4.3349645,52.2028841,-1.3128309,294.8,2055,0,1
53.420752,-2.306534,53.7188248,-1.641224,78.8,1580,1,1
50.2351162,-5.246602,51.5932755,-0.383817,427.1,1690,0,1
50.7515552,-1.5358085,53.3800827,-2.3484806,374.5,3100,0,1
50.71667,-1.98333,55.8625,-4.02667,730,1964,0,0
54.6222916,-1.6393503,54.8605022,-1.7072383,48.4,1540,0,0
53.86667,-1.91667,51.54,0.71,382.8,1164,0,0
51.8869653,0.9142136,51.152282,-0.984528,198.6,210,1,1
55.2404734,-3.7609241,52.9767625,-0.2929237,398.6,210,0,1
57.255069,-2.060786,52.2484645,-0.8709875,791.3,1560,0,1
50.2627515,-5.0520467,51.4134556,0.5101995,481,210,0,0
51.5015493,-0.1178529,51.4721263,-0.1365015,4.1,210,0,1
57.1667,-2.6667,52.2484645,-0.8709875,773.1,1820,0,0
50.1233012,-5.6798165,50.3991033,-4.7981355,86.3,1150,0,1
52.6014167,1.210227,51.0742807,-0.7964691,286.3,106,0,1
53.1445778,-1.1780101,51.4761947,-0.1526517,229.9,1182,0,0
53.58333,-2.43333,52.164642,-0.892523,240.5,2360,0,0
50.08778,-5.54778,53.38889,-2.59611,558.2,106,0,1
52.6014167,1.210227,51.0742807,-0.7964691,286.3,106,0,1
50.9025349,-1.404189,53.0463,-2.9932,337.4,1642,0,1
51.5761,0.4886,51.7693929,-2.043834,222.1,1415,0,1
53.8010422,-1.7619107,57.5949743,-4.435503,598.5,2013,0,1
53.2635204,-2.1249773,51.5797443,-0.2532061,271.4,865,0,1
53.5228689,-1.1336313,53.4416137,-1.3265716,17.2,1730,0,0
50.7437317,-3.9906459,50.6986389,-3.5165515,37.9,235,0,1
51.6201605,0.1044258,54.7464864,-1.6099445,418.3,1324,0,1
52.5420746,1.7252474,54.0452882,-2.781963,455.6,2100,0,1
54.7464864,-1.6099445,51.6201605,0.1044258,421.6,1610,0,1
52.5253837,-1.8549517,53.4470031,-2.2559949,134.6,2100,0,0
52.1916731,-2.5055378,52.1116462,-2.32607,19.4,1470,0,1
51.724376,-0.834518,53.7271237,0.0331828,353.1,2120,0,1
51.56168,-0.100516,51.4849348,0.159409,68,106,1,1
53.7792299,-2.282765,54.4838524,-0.6318063,213.5,1585,0,1
52.8404672,-2.1805121,52.1069047,-1.3307914,134.2,1795,0,1
55.8609825,-4.2488787,55.9491525,-3.367901,63.6,1278,0,0
51.747503,-0.986413,51.447743,-2.486223,151.6,106,1,1
50.8004972,-1.1043957,51.5315059,0.1590892,167.9,210,0,0
50.8196212,-1.053804,54.0861665,-1.7601916,461.7,1150,0,1
52.38591,-1.775221,50.975252,0.014796,242.6,1390,0,1
51.9165,-0.6617,52.5225944,-1.7877687,125.3,210,0,1
51.361359,1.422983,51.1377668,0.5548707,90.2,2200,0,1
51.3833,-0.1,53.3754,-2.1119,381.4,2300,0,1
53.416135,-2.227858,53.4988337,-2.2545436,11.9,106,1,1
54.5964411,-5.9302761,51.59672,-3.33682,749.9,1182,0,0
50.8465124,-0.9341706,51.9889656,-0.7908938,189.6,210,0,0
52.03333,-0.76667,51.50972,-0.59306,86.1,1765,0,1
54.2306592,-1.0099912,53.741491,-0.333948,80.8,355,0,1
54.95,-1.6,51.222491,1.401661,566,1150,0,1
55.95,-4.76667,54.4203331,-6.4548387,308.3,1428,0,1
51.8333,0.5833,54.8948478,-2.9362311,489.7,210,0,1
54.9738474,-1.6131572,50.8036831,-1.075614,561.6,106,0,1
51.504336,-0.3433665,51.68333,-4.15,306.3,1470,0,1
52.4839304,1.3040292,51.0833,-3,460.9,250,0,1
51.137643,-0.165041,52.063445,-2.698775,258.8,210,1,1
51.326137,-0.955299,51.648257,-4.049795,259,1400,1,1
51.7483982,0.0850576,51.7407134,0.0323988,5.7,1680,0,0
50.9902193,-3.2436009,51.4927242,0.0928753,312.1,1550,0,1
55.423048,-1.6009072,55.0107714,-1.502511,63.2,1780,1,1
52.6002465,-1.084046,54.5964411,-5.9302761,610,210,0,0
53.5665,-2.8869,51.3671229,0.0220774,419.2,1550,0,0
51.3489069,-1.994828,52.0898931,-4.6545912,260.6,805,0,1
52.7543,0.3976,54.97972,-1.48056,342,1746,0,0
52.852004,-1.476789,51.4816546,-3.1791934,244.1,210,0,1
53.289,-3.074,53.146561,-2.367382,73.1,1225,0,1
52.112903,-4.078509,54.243925,-0.777553,404.5,1180,0,1
55.8225468,-4.4377529,55.8468647,-4.1809267,24.2,2370,0,1
51.831099,-1.307144,55.7776805,-2.3965499,531.8,105,0,1
51.4816546,-3.1791934,52.37,-1.26,219.6,1390,0,1
52.527666,-1.348303,55.864237,-4.251806,510.6,106,0,0
51.619532,-3.7524415,51.4816546,-3.1791934,55.7,1800,0,1
51.6178053,-3.9950712,51.4147882,0.7492989,389,2370,0,1
53.7974185,-1.5437941,53.741654,-0.334429,95.4,210,0,1
51.6495491,-0.1715702,50.74531,-1.834093,192,106,1,1
55.9491525,-3.367901,52.294,-0.6964,570.4,1150,0,1
53.7253854,-2.6609037,53.54313,-2.609785,25.7,1830,0,1
51.3734483,-0.909699,51.5326592,-2.5723741,133,1278,0,1
51.678768,-2.350518,54.574227,-1.234956,393.8,531,0,0
53.54472,-2.11833,53.7543347,-3.0368211,93.3,1278,0,0
51.3645725,1.4267043,51.095582,0.537639,82,2200,0,1
53.369154,-2.90977,53.417494,-2.989843,9.8,895,0,1
53.5048,-2.1657,53.369222,-3.041867,96.1,1495,0,1
51.7903758,-0.0780086,51.1319248,-0.0917248,121,105,0,1
51.394373,0.324498,51.184028,0.548446,41.5,210,1,1
50.966414,0.095913,50.6369732,-2.4311945,224.8,1430,0,0
52.2257579,-1.8599981,50.144125,-5.476118,401.4,2000,1,1
53.7202233,-1.6452614,51.6145395,-0.3129679,286.4,1461,0,1
54.1021954,-0.1842178,52.0738556,1.0958969,373.3,105,0,1
52.481176,-1.959201,51.382207,-0.356631,217.3,2340,1,1
50.849,-0.938,50.9868979,-0.737274,28,355,0,0
53.952427,-1.144573,53.056161,-2.983318,193.2,900,1,1
53.783524,-1.067189,50.768035,0.290472,417.1,355,0,0
52.556126,-1.241795,52.240111,0.745022,174.4,1700,0,1
52.05944,1.15556,55.85,-4.43333,667.5,210,0,0
54.9167,-1.5667,51.1951943,1.1026541,546.1,1485,0,0
52.05944,1.15556,51.85762,-4.312131,498.2,1858,0,1
53.4941,-2.1032,56.00056,-3.78444,376.1,355,0,1
55.8689293,-4.2512394,51.3079235,0.4105791,692.5,2170,0,1
51.367413,-2.910864,51.462741,-0.351635,206.8,1100,1,1
53.4966266,-2.1107852,53.6577021,-1.571881,60.7,1970,0,1
51.6284,0.8145,51.5433327,-0.1042424,93.3,210,0,1
51.0716,1.084,57.609791,-3.61998,1005.8,210,0,1
50.9452,-2.637,56.4605938,-2.97019,792,2770,0,0
53.6822266,-2.6875257,53.5570724,-2.5262502,22.4,1395,0,1
52.25042,-1.618251,55.874803,-4.888861,559.9,1504,1,1
51.5434185,0.6918973,51.2706317,0.517159,82.6,210,0,1
51.25,-0.3333,53.40833,-2.14944,354.9,2078,0,1
51.2667,-1.0876,51.31611,-0.56111,45.8,1885,0,1
52.633461,1.279685,52.19173,-1.708298,255.8,1025,0,0
53.265159,-0.4929025,51.4197233,-0.0830638,283.3,210,0,1
52.9961868,-1.1984263,52.9254083,-1.2806248,16.8,210,0,1
52.044885,1.141581,52.048994,1.212578,6.2,210,1,1
51.3964513,0.5558344,55.7850899,-4.2836102,690,1478,0,1
51.444692,0.748286,53.3844802,-3.1189082,474.5,1335,0,1
53.7593363,-2.6992717,52.5725769,-0.2427336,287.1,210,0,1
52.62671,-2.19237,52.611527,-2.4834109,26.2,210,0,0
53.3806626,-1.4702278,57.255069,-2.060786,649.9,2010,0,0
51.202986,0.057655,51.403527,-0.383788,53.6,210,1,1
51.4352428,-0.1584439,56.3989072,-3.4282411,745.8,1500,0,0
53.193812,-2.8933535,51.6788262,-0.6976793,310.9,2000,0,1
53.31333,-2.32639,52.906718,-2.900338,74.3,210,0,0
51.4352428,-0.1584439,56.3989072,-3.4282411,745.8,1500,0,1
50.725562,-3.5269108,51.3741,0.0986,310.7,1420,0,1
51.4816546,-3.1791934,54.9738474,-1.6131572,507.8,1900,0,0
53.3727228,-1.3898842,52.1233458,-0.4961814,206.1,1455,0,1
55.8609825,-4.2488787,53.407154,-2.991665,354.8,1182,0,1
56.675117,-3.003501,53.139551,-4.273911,625.9,1595,0,1
53.4433284,-1.948907,53.1997351,-3.0329723,88,880,0,0
51.1152689,-3.0042662,51.5420559,-3.2656263,114.9,210,0,1
55.8609825,-4.2488787,51.2944249,0.408784,690.8,2580,0,1
53.54472,-2.63167,54.23097,-1.0101985,185.6,210,0,0
53.259,-2.518,52.0652935,1.131275,346.2,1730,0,1
52.5725769,-0.2427336,50.7250789,-1.8486139,296.8,1746,0,1
52.7543,0.3976,53.58333,-2.43333,277.1,355,0,1
51.5761,0.4886,51.2245,0.7334,82.8,1150,0,0
54.5704732,-1.2169827,51.5136235,-0.5952036,412,1880,0,0
53.43,-1.35722,51.9,-0.43333,210.9,210,0,0
53.7308157,-1.6696486,51.4760467,-3.2588879,380.2,355,0,1
53.741654,-0.334429,50.8697919,-2.963316,449.6,210,0,1
56.320235,-3.010137,51.127889,-3.003632,736.5,210,0,1
55.3577771,-3.0336047,52.1059833,-2.4004646,454.6,210,0,1
53.8742033,-3.0211372,51.5882332,-2.9974967,346.8,1730,0,1
53.7593363,-2.6992717,52.255371,0.7311513,366.4,1595,0,1
51.5875865,-4.1937843,51.6878379,-4.0424796,22.5,860,0,1
53.5620365,-2.4002795,54.676603,-3.231189,186.9,1730,0,0
50.725562,-3.5269108,52.4796992,-1.9026911,256.6,1278,0,1
51.7903758,-0.0780086,51.1319248,-0.0917248,121,210,0,1
51.058638,-1.767867,53.51953,-2.656007,370.7,105,1,1
51.5882332,-2.9974967,53.644,-2.098,316.3,210,0,1
52.38591,-1.775221,56.07139,-3.46167,533.1,1974,0,0
52.852004,-1.476789,51.34391,1.40403,334.8,2031,0,0
50.82349,-0.1380055,56.416183,-3.462195,820.5,1395,0,0
51.5306296,-0.0950095,52.3105393,-1.9564802,188.8,1147,0,1
53.5976,-1.022,51.7978049,0.6372179,282.2,3000,0,1
52.6002465,-1.084046,53.7974185,-1.5437941,165.8,1543,0,1
51.0690613,-1.7954134,54.7764152,-1.5758539,502,105,0,1
51.6359803,-0.0143975,50.6958555,-3.1561391,310.4,1560,0,0
50.9563006,0.2335597,51.5238923,-0.3836241,130,355,0,1
53.6136,-2.161,51.2245,0.7334,433.4,210,0,1
55.9491525,-3.367901,50.8036831,-1.075614,727.4,1845,0,1
54.5184865,-1.3596678,51.9,-0.43333,339.4,1808,0,1
55.0097,-1.4448,51.25,-0.72,503.4,210,0,1
52.852004,-1.476789,51.45417,-0.97306,221.7,1800,0,1
53.1042631,-2.5118168,53.0128857,-2.2147702,31,2000,0,0
51.55833,-1.78111,55.679957,-4.5135869,618.9,790,0,0
53.5161187,-2.5956883,51.1105323,-0.9937649,372.7,1498,0,1
54.9738474,-1.6131572,53.58333,-2.43333,239.9,1817,0,1
51.2800275,1.0802533,53.58333,-2.43333,447.2,1746,0,1
54.66,-5.67,53.1153143,-2.5996185,510.6,1425,0,1
53.016626,-1.732179,52.9277802,-1.1294491,65.9,1412,0,0
50.86468,-2.471229,52.438655,-1.647762,256.6,1700,0,1
50.81471,-0.37139,54.8948478,-2.9362311,604.9,210,0,1
56.4605938,-2.97019,54.233849,-1.341377,425.7,106,0,0
54.9738474,-1.6131572,53.81667,-3.05,242.6,1940,0,1
54.0437,-2.8932,52.766404,-0.887126,255.9,1340,0,1
50.8414955,-1.098609,50.7984288,-1.0881312,9.2,1260,0,1
51.6351515,-0.0846648,52.852004,-1.476789,194.6,355,0,1
52.5725769,-0.2427336,57.538932,-2.4623,784.5,1800,0,1
51.253573,-0.571077,51.863012,-4.299162,338.5,210,1,1
51.5065043,-3.156545,53.5980933,-2.5584462,323.7,1878,0,1
53.30972,-1.12278,50.984,-1.3792,327.5,762,0,1
51.01917,-3.1,50.799468,-3.188683,31.1,355,0,0
53.927056,-1.384816,54.9651729,-1.8529614,140.8,2010,0,1
50.9096578,-1.4237522,50.9112586,-3.4820023,179.4,210,0,1
52.66416,0.16031,53.4266049,-1.417662,158.4,2300,0,1
50.86,0.26,50.9667401,0.2564428,14.7,106,0,1
51.2211322,-2.4065518,53.112622,-1.120606,304.4,1609,1,1
52.6831,-1.92,51.2812538,-0.0807531,253.1,210,0,1
52.4796992,-1.9026911,50.893205,0.632638,304,210,0,1
52.6120696,-3.627605,52.1386394,-0.4667782,276.2,210,0,1
51.27167,0.52944,51.255714,-3E-06,51,355,0,1
53.2028654,-2.5156113,54.5538619,-1.306313,231.2,1164,0,1
51.291509,0.4693169,54.2813566,-1.6830644,425.4,2360,0,1
57.89861,-5.16028,50.98893,-1.49658,1024.9,210,0,1
51.444692,0.748286,52.8944147,-1.4530744,294.9,1540,0,1
51.050233,-0.8851613,54.8239538,-2.2485443,535.1,900,0,1
53.1159239,-1.1181413,50.3663874,-4.7165204,480.6,2100,0,1
52.407107,-0.7136596,56.114073,-3.791896,581.5,210,0,1
51.2354,-0.5746,56.1664,-3.7514,716.6,1645,0,0
57.7279008,-5.6932945,52.03333,-0.76667,936.2,1970,0,1
50.75,-2.3333,53.3275826,-1.8833599,407.7,1487,0,1
55.624015,-3.064912,51.6693383,-0.5662178,595.9,1215,0,0
51.4763,0.1681,51.454164,0.187056,4.4,948,0,1
52.293836,-0.6299368,54.9980814,-7.2925746,765.4,210,0,0
51.01917,-3.1,52.6009216,1.1718906,450.9,1746,0,0
53.38337,-2.35567,53.46317725,-2.29035275,10.7,2200,0,1
53.5595,-0.068,54.5056322,-6.1895761,591.7,2940,0,1
51.016818,-3.832119,51.4727793,-2.5036385,149.3,210,0,1
54.6072709,-1.083225,54.2381282,-0.7567931,65.3,2583,0,1
52.294,-0.6964,51.041767,-1.734636,197.9,650,0,1
55.9336426,-3.2649555,54.5662336,-1.2526194,261,2315,0,1
51.88861,0.90361,54.9738474,-1.6131572,466.2,1705,0,0
51.7286,-2.5285,51.4816546,-3.1791934,63.8,210,0,0
56.3333,-3,51.29,-0.75,759.8,1555,0,1
52.03333,-0.76667,55.8609825,-4.2488787,573.1,1470,0,0
51.759712,-1.593124,55.8605329,-4.2349183,585.2,1475,0,1
51.4620599,-2.504007,54.5704551,-1.3289821,422.5,1400,0,0
50.8036831,-1.075614,51.386563,-0.725738,98.1,210,0,1
51.7345436,0.4724544,53.731256,0.032889,326.8,1570,0,1
51.8333,0.5833,54.5964411,-5.9302761,748,1585,0,0
52.19173,-1.708298,51.5557739,-1.7797176,89.5,1948,0,1
53.0210457,-2.2313706,53.023462,-1.4483882,75.8,210,0,0
51.193,-2.546,51.91445,-2.582446,125.2,982,0,0
54.5549145,-1.3386105,53.0423034,-2.9855838,267.1,1555,0,1
52.70806,-2.75444,50.7511782,-3.279352,331.4,1350,0,1
51.0162,-4.2171,53.516,-1.133,454.6,1613,0,0
52.2653753,0.3707604,51.478959,-0.117371,113.6,2000,1,1
51.5752219,0.0859111,52.4252754,-1.4793963,178.6,1760,0,0
53.86667,-1.91667,52.4288312,-3.6996985,275.4,1425,0,1
52.556126,-1.241795,52.240111,0.745022,174.4,1555,1,1
51.686,-0.0331,51.2951345,0.4353565,80.2,1746,0,0
52.086938,-0.26422,51.6011344,-1.8036608,150.3,355,0,0
53.2028654,-2.5156113,50.7585014,-1.5552621,360.3,1370,0,0
51.55881,0.08546,52.3998376,0.2630951,111.6,1550,0,1
51.5942974,-3.9993826,51.6356365,-4.0962608,13.5,640,0,0
51.2712404,-2.2099083,53.9129081,-2.1912312,374,2600,0,1
50.3735195,-4.1197593,52.5105,0.0730004,479.6,1100,0,1
51.26,-2.191,53.846,-1.836,411,1840,0,0
53.192565,-2.443833,51.5073509,-0.1277583,298,2600,0,1
52.038699,-0.333947,51.8642449,-2.238156,166.6,210,0,0
51.638763,-0.474131,52.240477,-0.902656,88.9,1192,0,1
53.067185,-2.524102,51.6639452,-0.3964213,252.8,210,0,0
53.265159,-0.4929025,53.5595,-0.068,54.3,1278,0,1
51.2414489,-1.6644823,51.0932288,-1.8048782,21.9,210,0,0
51.5930801,-0.2647351,51.4801889,-0.0866421,21.5,2080,0,1
53.3485097,-2.4517827,52.5903786,-1.1565016,151.3,2189,0,1
51.5046743,-0.0860056,53.4882365,-2.2324335,340.4,1415,0,1
50.7797665,-1.8661106,52.5328059,-1.5192674,253.8,1970,0,1
55.9529459,-2.9820031,55.005653,-1.620008,172.3,1580,0,1
51.412,-0.3,50.546954,-3.531717,283.7,1678,0,0
51.2619483,-0.8280078,52.9879875,-3.5999186,373,925,0,1
53.285023,-2.9443229,50.3310267,-4.520718,505.7,1256,0,1
51.4452254,0.3031822,52.240477,-0.902656,152.2,1295,0,0
52.6002465,-1.084046,51.6195955,-3.9459248,285.6,2100,0,1
52.5065528,-1.9015403,51.1068298,-0.1473709,248.8,1530,0,1
51.4252913,-0.1689849,51.52957,-0.0693395,14.3,210,0,1
51.55833,-1.78111,55.679957,-4.5135869,618.9,915,0,1
52.852004,-1.476789,51.5073219,-0.1276474,203.4,1802,0,0
51.381419,-2.35892,54.136836,-0.797897,407.3,1600,0,1
52.5,-2.15,51.3528134,0.2513707,281.1,2000,0,0
53.279,-2.897,52.1116462,-2.32607,201.2,235,0,1
51.758645,-1.2556475,54.28333,-0.4,341.4,734,0,1
55.0456,-1.4443,51.4637612,-0.213845,491.2,1210,0,1
52.6002465,-1.084046,53.7593363,-2.6992717,214.4,1164,0,1
